,param_id,drug_conc_Hill,drug_conc_Hill,drug_conc_Hill,drug_conc_Hill,drug_conc_Hill,drug_conc_Hill,drug_conc_Hill,drug_conc_Hill,drug_conc_Hill,drug_conc_Hill,drug_conc_Hill,drug_conc_Hill,drug_conc_Hill,drug_conc_Hill,drug_conc_Hill,peak_current,peak_current,peak_current,peak_current,peak_current,peak_current,peak_current,peak_current,peak_current,peak_current,peak_current,peak_current,peak_current,peak_current,peak_current,Hill_curve,Hill_curve,param_values,param_values,param_values,param_values,param_values,drug_conc_AP,drug_conc_AP,drug_conc_AP,drug_conc_AP,drug_conc_AP,drug_conc_AP,drug_conc_AP,drug_conc_AP,drug_conc_AP,drug_conc_AP,drug_conc_AP,drug_conc_AP,drug_conc_AP,drug_conc_AP,drug_conc_AP,drug_conc_AP,drug_conc_AP,drug_conc_AP,drug_conc_AP,drug_conc_AP,APD_trapping,APD_trapping,APD_trapping,APD_trapping,APD_trapping,APD_trapping,APD_trapping,APD_trapping,APD_trapping,APD_trapping,APD_trapping,APD_trapping,APD_trapping,APD_trapping,APD_trapping,APD_trapping,APD_trapping,APD_trapping,APD_trapping,APD_trapping,APD_conductance,APD_conductance,APD_conductance,APD_conductance,APD_conductance,APD_conductance,APD_conductance,APD_conductance,APD_conductance,APD_conductance,APD_conductance,APD_conductance,APD_conductance,APD_conductance,APD_conductance,APD_conductance,APD_conductance,APD_conductance,APD_conductance,APD_conductance,RMSE,ME,drug_conc_Hill,peak_current,drug_conc_Hill,peak_current,drug_conc_Hill,peak_current,drug_conc_Hill,peak_current,drug_conc_Hill,peak_current,drug_conc_Hill,peak_current,drug_conc_Hill,peak_current,drug_conc_Hill,peak_current
0,11424.0,0.0,3.162277660168376e-09,9.99999999999999e-09,3.1622776601683765e-08,9.999999999999993e-08,3.162277660168377e-07,9.999999999999991e-07,3.162277660168377e-06,9.999999999999994e-06,3.1622776601683775e-05,9.999999999999996e-05,0.0003162277660168,0.0009999999999999,0.0031622776601683,0.0099999999999999,1.0,0.9851415958659356,0.9545320449001492,0.8694750106303257,0.6803363791706658,0.4104796802686739,0.1982282213512916,0.0978041798985619,0.0581414166533083,0.0372453848473919,0.0199172024360741,0.006941676041877,0.0015253086567473,0.0002681666566748,4.676681079556018e-05,0.9122470518730972,8.68677315770378e-07,-22.02626315789473,7847103.982142239,1.0763905916955142e-05,1.0,1.0,3.162277660168379e-09,1e-08,3.162277660168379e-08,1e-07,3.162277660168379e-07,1e-06,3.162277660168379e-06,1e-05,3.1622776601683795e-05,0.0001,0.0003162277660168,0.001,0.0031622776601683,0.01,0.0316227766016837,0.1,0.3162277660168379,1.0,3.1622776601683795,10.0,262.40000000000003,267.20000000000005,281.3,318.5,395.8,516.3000000000001,656.6,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,263.20000000000005,268.6,283.1,318.1,387.1,490.1,608.7,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,20.91663726046121,11.314285714285711,0.0316227766016837,8.329005709180991e-06,0.1,1.8377253404881703e-06,0.3162277660168379,5.684502351931892e-07,1.0,1.6706721188772917e-07,3.1622776601683795,4.0138195117095474e-08,10.0,0.0,,,,
0,11425.0,0.0,3.162277660168376e-09,9.99999999999999e-09,3.1622776601683765e-08,9.999999999999993e-08,3.162277660168377e-07,9.999999999999991e-07,3.162277660168377e-06,9.999999999999994e-06,3.1622776601683775e-05,9.999999999999996e-05,0.0003162277660168,0.0009999999999999,0.0031622776601683,0.0099999999999999,1.0,0.9848460936840788,0.9536359712273542,0.8669632829528705,0.6745531053521048,0.4004993607642334,0.1843218330044909,0.0818915612707013,0.0441502368064593,0.0280505657343813,0.016780893527278,0.0071801148272294,0.0018898927916706,0.0003520130829328,6.09847506456663e-05,0.9481003354477474,4.76004297058972e-07,-22.02626315789473,7847103.982142239,6.472719027321892e-06,1.0,1.0,3.162277660168379e-09,1e-08,3.162277660168379e-08,1e-07,3.162277660168379e-07,1e-06,3.162277660168379e-06,1e-05,3.1622776601683795e-05,0.0001,0.0003162277660168,0.001,0.0031622776601683,0.01,0.0316227766016837,0.1,0.3162277660168379,1.0,3.1622776601683795,10.0,262.3,266.70000000000005,280.3,317.6,396.0,516.1,655.6,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,262.90000000000003,268.1,282.70000000000005,319.20000000000005,392.6,501.7000000000001,625.5,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,12.736729788854191,5.985714285714274,0.0316227766016837,1.0817809979703448e-05,0.1,2.036816291811526e-06,0.3162277660168379,5.684495379233617e-07,1.0,1.670671038138598e-07,3.1622776601683795,4.0138621042888575e-08,10.0,0.0,,,,
0,11426.0,0.0,3.162277660168376e-09,9.99999999999999e-09,3.1622776601683765e-08,9.999999999999993e-08,3.162277660168377e-07,9.999999999999991e-07,3.162277660168377e-06,9.999999999999994e-06,3.1622776601683775e-05,9.999999999999996e-05,0.0003162277660168,0.0009999999999999,0.0031622776601683,0.0099999999999999,1.0,0.9659971499737364,0.9000709946873778,0.7416046743931698,0.4819290623358818,0.2424549506471001,0.1158579863595588,0.0656325352919659,0.0421238611335192,0.0242797720154491,0.0096208509607295,0.0023506338581201,0.0004250945842155,7.359395202837749e-05,1.2907895318599356e-05,0.9111457558508332,4.0771732486590297e-07,-22.02626315789473,18329035.188829288,1.0763905916955142e-05,1.0,1.0,3.162277660168379e-09,1e-08,3.162277660168379e-08,1e-07,3.162277660168379e-07,1e-06,3.162277660168379e-06,1e-05,3.1622776601683795e-05,0.0001,0.0003162277660168,0.001,0.0031622776601683,0.01,0.0316227766016837,0.1,0.3162277660168379,1.0,3.1622776601683795,10.0,265.40000000000003,276.1,305.40000000000003,371.0,481.4,619.4000000000001,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,266.6,277.90000000000003,306.1,365.2000000000001,460.4,576.9000000000001,695.4000000000001,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,19.51947745202211,10.933333333333318,0.0316227766016837,2.5051744237406946e-06,0.1,7.867789405070663e-07,0.3162277660168379,2.433673011374678e-07,1.0,7.152559535644204e-08,3.1622776601683795,1.7184040108771124e-08,10.0,0.0,,,,
0,11427.0,0.0,9.99999999999999e-10,3.162277660168376e-09,9.99999999999999e-09,3.1622776601683765e-08,9.999999999999993e-08,3.162277660168377e-07,9.999999999999991e-07,3.162277660168377e-06,9.999999999999994e-06,3.1622776601683775e-05,9.999999999999996e-05,0.0003162277660168,0.0009999999999999,0.0031622776601683,1.0,0.9887602914216768,0.965323181752178,0.8981285638501308,0.7368366720903281,0.4730539971793391,0.2295187931186815,0.100093356178767,0.0508075989893046,0.0314447133235491,0.0196301285322019,0.009394428830457,0.002805548365599,0.0005561076130992,9.605438072399454e-05,0.9481713099139516,2.127208822372682e-07,-22.02626315789473,18329035.188829288,6.472719027321892e-06,1.0,1.0,1e-09,3.3598182862837882e-09,1.1288378916846885e-08,3.792690190732255e-08,1.274274985703132e-07,4.281332398719396e-07,1.438449888287663e-06,4.832930238571752e-06,1.623776739188721e-05,5.455594781168514e-05,0.0001832980710832,0.000615848211066,0.0020691380811147,0.0069519279617756,0.0233572146909012,0.078475997035146,0.2636650898730355,0.8858667904100832,2.976351441631313,10.0,261.70000000000005,265.3,277.1,311.90000000000003,390.7000000000001,516.1,663.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,262.20000000000005,266.5,279.40000000000003,313.90000000000003,387.7000000000001,501.80000000000007,632.1,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,12.979544345953409,6.028571428571419,0.0099999999999999,1.6786994362501303e-05,0.0316227766016837,3.0527456139086107e-06,0.1,7.867751163257449e-07,0.3162277660168379,2.433674619359697e-07,1.0,7.152501050837677e-08,3.1622776601683795,1.7184117031800602e-08,10.0,0.0,,
0,11428.0,0.0,9.99999999999999e-10,3.162277660168376e-09,9.99999999999999e-09,3.1622776601683765e-08,9.999999999999993e-08,3.162277660168377e-07,9.999999999999991e-07,3.162277660168377e-06,9.999999999999994e-06,3.1622776601683775e-05,9.999999999999996e-05,0.0003162277660168,0.0009999999999999,0.0031622776601683,1.0,0.9746490995949488,0.9241416035695876,0.7948456815109319,0.555039013652342,0.2954125964112962,0.1391372516234131,0.0747980906685411,0.0473004351472327,0.0288162824502837,0.0128718593504147,0.0035481787670717,0.0006743162185872,0.0001163402270085,2.025832437004557e-05,0.9116804468788482,1.865471719654379e-07,-22.02626315789473,42812422.4832341,1.0763905916955142e-05,1.0,1.0,1e-09,3.3598182862837882e-09,1.1288378916846885e-08,3.792690190732255e-08,1.274274985703132e-07,4.281332398719396e-07,1.438449888287663e-06,4.832930238571752e-06,1.623776739188721e-05,5.455594781168514e-05,0.0001832980710832,0.000615848211066,0.0020691380811147,0.0069519279617756,0.0233572146909012,0.078475997035146,0.2636650898730355,0.8858667904100832,2.976351441631313,10.0,264.0,272.8,298.8,361.9,474.6,619.4000000000001,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,265.1,274.6,299.90000000000003,357.20000000000005,454.7000000000001,577.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,19.24196802131566,10.5,0.0099999999999999,3.7225915446913017e-06,0.0316227766016837,1.0725343390346577e-06,0.1,3.3684009614373585e-07,0.3162277660168379,1.0419132762392589e-07,1.0,3.062189586156224e-08,3.1622776601683795,7.357101494605391e-09,10.0,0.0,,
0,11429.0,0.0,9.99999999999999e-10,3.162277660168376e-09,9.99999999999999e-09,3.1622776601683765e-08,9.999999999999993e-08,3.162277660168377e-07,9.999999999999991e-07,3.162277660168377e-06,9.999999999999994e-06,3.1622776601683775e-05,9.999999999999996e-05,0.0003162277660168,0.0009999999999999,0.0031622776601683,1.0,0.9741479951295756,0.922657358859128,0.7909925726085386,0.5472802392076459,0.2835052762443142,0.12382483340973,0.0593590236182305,0.0352872743958644,0.0225386597308068,0.0118778889376921,0.0040451437850578,0.0008726661264251,0.0001521845528867,2.640210552606288e-05,0.9477810671129752,9.579136291440256e-08,-22.02626315789473,42812422.4832341,6.472719027321892e-06,1.0,1.0,1e-09,3.3598182862837882e-09,1.1288378916846885e-08,3.792690190732255e-08,1.274274985703132e-07,4.281332398719396e-07,1.438449888287663e-06,4.832930238571752e-06,1.623776739188721e-05,5.455594781168514e-05,0.0001832980710832,0.000615848211066,0.0020691380811147,0.0069519279617756,0.0233572146909012,0.078475997035146,0.2636650898730355,0.8858667904100832,2.976351441631313,10.0,263.8,272.1,297.70000000000005,361.8,474.6,618.6,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,264.70000000000005,274.1,300.20000000000005,360.8,464.5,592.7,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,11.437365664056266,5.266666666666661,0.0099999999999999,4.694325840603593e-06,0.0316227766016837,1.072532797591992e-06,0.1,3.3683947828455733e-07,0.3162277660168379,1.0419174308458817e-07,1.0,3.062179768560004e-08,3.1622776601683795,7.357022297277244e-09,10.0,0.0,,
0,11430.0,0.0,3.162277660168376e-10,9.99999999999999e-10,3.162277660168376e-09,9.99999999999999e-09,3.1622776601683765e-08,9.999999999999993e-08,3.162277660168377e-07,9.999999999999991e-07,3.162277660168377e-06,9.999999999999994e-06,3.1622776601683775e-05,9.999999999999996e-05,0.0003162277660168,0.0009999999999999,1.0,0.9811443320168954,0.9427929474806646,0.8395913648384921,0.6264580074998141,0.3565925347457616,0.1689146795019714,0.0863173417729191,0.0529990693405337,0.0334578347451562,0.0166255873976321,0.0052145870719079,0.0010647564766069,0.0001844218854186,3.201362141637679e-05,0.9120537567118308,8.551483015673909e-08,-22.02626315789473,100000000.0,1.0763905916955142e-05,1.0,1.0,3.1622776601683795e-10,1.1288378916846883e-09,4.0296113202003955e-09,1.4384498882876632e-08,5.13483290743756e-08,1.8329807108324375e-07,6.543189129712968e-07,2.335721469090121e-06,8.3378222347179e-06,2.9763514416313192e-05,0.0001062467830894,0.0003792690190732,0.0013538761800225,0.0048329302385717,0.0172521054994204,0.0615848211066027,0.2198392648862293,0.7847599703514623,2.80135676119887,10.0,263.0,270.20000000000005,293.1,353.40000000000003,468.0,619.4000000000001,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,263.90000000000003,271.8,294.5,349.70000000000005,449.1,577.1,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,18.997894620194124,10.166666666666677,0.0031622776601683,5.731141012611656e-06,0.0099999999999999,1.4552501801485865e-06,0.0316227766016837,4.5917884151760737e-07,0.1,1.4420935637144598e-07,0.3162277660168379,4.4606918463176354e-08,1.0,1.3109873604949213e-08,3.1622776601683795,3.1496560868366113e-09,10.0,0.0
0,11431.0,0.0,3.162277660168376e-10,9.99999999999999e-10,3.162277660168376e-09,9.99999999999999e-09,3.1622776601683765e-08,9.999999999999993e-08,3.162277660168377e-07,9.999999999999991e-07,3.162277660168377e-06,9.999999999999994e-06,3.1622776601683775e-05,9.999999999999996e-05,0.0003162277660168,0.0009999999999999,1.0,0.9807708787766884,0.9416708529017962,0.8365343984564799,0.6198113943236537,0.3457448198345655,0.1543104085815413,0.0705053581534205,0.0398165884510368,0.0255359904738269,0.0145523420958755,0.0056416326068599,0.0013501544126988,0.0002419990937155,4.174216574432147e-05,0.9479927352010256,4.27082586135152e-08,-22.02626315789473,100000000.0,6.472719027321892e-06,1.0,1.0,3.1622776601683795e-10,1.1288378916846883e-09,4.0296113202003955e-09,1.4384498882876632e-08,5.13483290743756e-08,1.8329807108324375e-07,6.543189129712968e-07,2.335721469090121e-06,8.3378222347179e-06,2.9763514416313192e-05,0.0001062467830894,0.0003792690190732,0.0013538761800225,0.0048329302385717,0.0172521054994204,0.0615848211066027,0.2198392648862293,0.7847599703514623,2.80135676119887,10.0,262.8,269.6,291.90000000000003,353.20000000000005,468.0,618.6,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,263.6,271.3,294.5,352.70000000000005,458.5,592.7,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,11.34019400186786,5.133333333333336,0.0031622776601683,7.3095908746447776e-06,0.0099999999999999,1.4551915197232576e-06,0.0316227766016837,4.591793549457375e-07,0.1,1.442088520902326e-07,0.3162277660168379,4.460695978786569e-08,1.0,1.3109939888202984e-08,3.1622776601683795,3.14968827910332e-09,10.0,0.0
0,11432.0,0.0,0.0003162277660168,0.0009999999999999,0.0031622776601683,0.0099999999999999,0.0316227766016837,0.1,0.3162277660168379,1.0,3.1622776601683795,10.0,,,,,1.0,0.973064880081724,0.9194978234368136,0.7829607071876793,0.5319431652200013,0.2631916308071403,0.1024818463177483,0.0371288790361271,0.0128280619337825,0.0034565752840733,0.0,,,,,1.0001643137978098,0.0113602501563937,-11.586631578947362,127.38457426775568,1.0763905916955142e-05,1.0,1.0,0.0003162277660168,0.0005455594781168,0.000941204967268,0.0016237767391887,0.0028013567611988,0.0048329302385717,0.0083378222347178,0.0143844988828766,0.0248162892283682,0.0428133239871939,0.0738619982207935,0.1274274985703133,0.2198392648862289,0.3792690190732249,0.6543189129712962,1.1288378916846884,1.947483039908755,3.359818286283781,5.796393953384961,10.0,264.0,266.70000000000005,271.3,278.90000000000003,291.20000000000005,310.20000000000005,337.8,375.3,423.1,479.4,540.8000000000001,602.8000000000001,661.5,713.2,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,264.3,267.20000000000005,272.1,280.1,293.1,313.1,342.20000000000005,381.5,430.6,487.1,548.0,610.3000000000001,672.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,5.589275444992846,-4.507692307692305,,,,,,,,,,,,,,,,
0,11433.0,0.0,0.0003162277660168,0.0009999999999999,0.0031622776601683,0.0099999999999999,0.0316227766016837,0.1,0.3162277660168379,1.0,3.1622776601683795,10.0,,,,,1.0,0.9728746910586532,0.9189514749595198,0.7816768837150988,0.5298726896709839,0.2605352853289806,0.0987061556942199,0.033472970853849,0.0107494545511239,0.0027657830356841,0.0,,,,,1.0074621534945198,0.0108597523512998,-11.586631578947362,127.38457426775568,6.472719027321892e-06,1.0,1.0,0.0003162277660168,0.0005455594781168,0.000941204967268,0.0016237767391887,0.0028013567611988,0.0048329302385717,0.0083378222347178,0.0143844988828766,0.0248162892283682,0.0428133239871939,0.0738619982207935,0.1274274985703133,0.2198392648862289,0.3792690190732249,0.6543189129712962,1.1288378916846884,1.947483039908755,3.359818286283781,5.796393953384961,10.0,263.70000000000005,266.3,270.6,277.90000000000003,289.8,308.8,337.0,375.2000000000001,423.2000000000001,479.4,540.4,602.1,660.5,712.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,264.20000000000005,267.1,272.0,280.1,293.20000000000005,313.40000000000003,342.8,382.7000000000001,432.3,489.6,551.0,613.7,675.8000000000001,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,7.835618870065297,-6.3846153846153975,,,,,,,,,,,,,,,,
0,11434.0,0.0,9.999999999999996e-05,0.0003162277660168,0.0009999999999999,0.0031622776601683,0.0099999999999999,0.0316227766016837,0.1,0.3162277660168379,1.0,3.1622776601683795,10.0,,,,1.0,0.9802386811419752,0.9400853354086166,0.83228785700606,0.6108677485378926,0.3327001900743407,0.1403557484545888,0.0560697362799477,0.0237583723652219,0.009489915090393,0.0027574599063971,0.0,,,,0.9835959098360056,0.0054649606226509,-11.586631578947362,297.541150159492,1.0763905916955142e-05,1.0,1.0,0.0001,0.0001832980710832,0.0003359818286283,0.000615848211066,0.0011288378916846,0.0020691380811147,0.0037926901907322,0.0069519279617756,0.0127427498570313,0.0233572146909012,0.0428133239871939,0.078475997035146,0.1438449888287662,0.2636650898730358,0.4832930238571752,0.8858667904100823,1.623776739188721,2.97635144163132,5.455594781168514,10.0,263.0,265.3,269.5,276.90000000000003,289.6,310.3,341.8,385.9,442.8,509.9,582.1,654.2,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,263.3,265.8,270.3,278.1,291.3,312.5,344.5,388.7000000000001,444.2000000000001,507.80000000000007,575.2,643.2,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,4.085135656662246,0.533333333333322,,,,,,,,,,,,,,,,
0,11435.0,0.0,9.999999999999996e-05,0.0003162277660168,0.0009999999999999,0.0031622776601683,0.0099999999999999,0.0316227766016837,0.1,0.3162277660168379,1.0,3.1622776601683795,10.0,,,,1.0,0.9800200744807408,0.9394366017694358,0.8305817993706383,0.6074531544885429,0.3276314611208832,0.1334810742173333,0.04859272526103,0.0182085926859991,0.0066399955456964,0.0018492678042722,0.0,,,,0.9991967457127424,0.0049116733758189,-11.586631578947362,297.541150159492,6.472719027321892e-06,1.0,1.0,0.0001,0.0001832980710832,0.0003359818286283,0.000615848211066,0.0011288378916846,0.0020691380811147,0.0037926901907322,0.0069519279617756,0.0127427498570313,0.0233572146909012,0.0428133239871939,0.078475997035146,0.1438449888287662,0.2636650898730358,0.4832930238571752,0.8858667904100823,1.623776739188721,2.97635144163132,5.455594781168514,10.0,262.8,265.0,268.90000000000003,275.90000000000003,288.20000000000005,308.90000000000003,341.0,385.9,442.9,509.7000000000001,581.5,653.2,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,263.20000000000005,265.70000000000005,270.1,278.0,291.3,312.90000000000003,345.70000000000005,391.2000000000001,448.2000000000001,513.2,581.8000000000001,650.8000000000001,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,3.2721043178154776,-2.3500000000000134,,,,,,,,,,,,,,,,
0,11436.0,0.0,3.1622776601683775e-05,9.999999999999996e-05,0.0003162277660168,0.0009999999999999,0.0031622776601683,0.0099999999999999,0.0316227766016837,0.1,0.3162277660168379,1.0,3.1622776601683795,10.0,,,1.0,0.9855072179890306,0.955588246567916,0.8719936523339346,0.6836619645038136,0.4088322902045452,0.1869961261970697,0.0801435705896382,0.0387611405448078,0.0198411233049629,0.0086289687676028,0.0025397883496522,0.0,,,0.9620343729154632,0.0027948917951456,-11.586631578947362,694.9878864621897,1.0763905916955142e-05,1.0,1.0,3.1622776601683795e-05,6.158482110660267e-05,0.0001199353946209,0.000233572146909,0.0004548777947003,0.00088586679041,0.001725210549942,0.0033598182862837,0.0065431891297129,0.0127427498570313,0.0248162892283682,0.0483293023857175,0.0941204967268067,0.1832980710832437,0.3569698846826062,0.6951927961775606,1.3538761800225445,2.6366508987303607,5.13483290743756,10.0,262.3,264.20000000000005,268.0,275.1,288.1,310.40000000000003,345.70000000000005,396.6,463.0,540.5,622.5,702.6,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,262.70000000000005,264.90000000000003,269.0,276.40000000000003,289.70000000000005,311.90000000000003,346.6,395.4,456.9,526.7,599.7,672.3000000000001,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,11.817994753764255,5.566666666666649,,,,,,,,,,,,,,,,
0,11437.0,0.0,3.1622776601683775e-05,9.999999999999996e-05,0.0003162277660168,0.0009999999999999,0.0031622776601683,0.0099999999999999,0.0316227766016837,0.1,0.3162277660168379,1.0,3.1622776601683795,10.0,,,1.0,0.9852816696829262,0.9549034656263866,0.8700836388249252,0.6793325731697467,0.4015840372898361,0.1770137347691336,0.0685125551335834,0.0286187151147666,0.0131524779779952,0.0055224011574017,0.0016307451982486,0.0,,,0.9873412251599076,0.0023055955037404,-11.586631578947362,694.9878864621897,6.472719027321892e-06,1.0,1.0,3.1622776601683795e-05,6.158482110660267e-05,0.0001199353946209,0.000233572146909,0.0004548777947003,0.00088586679041,0.001725210549942,0.0033598182862837,0.0065431891297129,0.0127427498570313,0.0248162892283682,0.0483293023857175,0.0941204967268067,0.1832980710832437,0.3569698846826062,0.6951927961775606,1.3538761800225445,2.6366508987303607,5.13483290743756,10.0,262.1,263.90000000000003,267.5,274.20000000000005,286.70000000000005,309.0,345.1,396.7000000000001,463.0,540.2,621.7,701.4000000000001,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,262.5,264.6,268.70000000000005,276.1,289.6,312.6,348.70000000000005,399.6,463.7000000000001,535.9,611.0,685.2,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,6.085159543238528,1.1083333333333438,,,,,,,,,,,,,,,,
0,11438.0,0.0,3.1622776601683775e-05,9.999999999999996e-05,0.0003162277660168,0.0009999999999999,0.0031622776601683,0.0099999999999999,0.0316227766016837,0.1,0.3162277660168379,1.0,3.1622776601683795,10.0,,,1.0,0.9671537500213416,0.9031643136114482,0.7476576242741961,0.4874762771305,0.2410793577566514,0.1079362400926229,0.0552406072992293,0.0322003815784541,0.0174211801728108,0.0071735695705789,0.0019818768145548,0.0,,,0.939935448867257,0.0014840024387796,-11.586631578947362,1623.332309061362,1.0763905916955142e-05,1.0,1.0,3.1622776601683795e-05,6.158482110660267e-05,0.0001199353946209,0.000233572146909,0.0004548777947003,0.00088586679041,0.001725210549942,0.0033598182862837,0.0065431891297129,0.0127427498570313,0.0248162892283682,0.0483293023857175,0.0941204967268067,0.1832980710832437,0.3569698846826062,0.6951927961775606,1.3538761800225445,2.6366508987303607,5.13483290743756,10.0,265.0,269.5,277.90000000000003,293.1,318.6,358.1,413.5,483.80000000000007,563.8000000000001,646.9000000000001,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,266.0,270.90000000000003,279.70000000000005,294.8,319.40000000000003,356.5,407.2000000000001,469.2000000000001,538.3000000000001,609.7,680.5,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,15.163212060773944,7.85,,,,,,,,,,,,,,,,
0,11439.0,0.0,3.1622776601683775e-05,9.999999999999996e-05,0.0003162277660168,0.0009999999999999,0.0031622776601683,0.0099999999999999,0.0316227766016837,0.1,0.3162277660168379,1.0,3.1622776601683795,10.0,,,1.0,0.966534733424082,0.901371912888206,0.7432544616539447,0.4793140807693256,0.2293373347176031,0.0935640168455568,0.0414626331681975,0.02181442499401,0.0116715324591946,0.0050457894035031,0.0014573192629147,0.0,,,0.9730145256188162,0.0011245062025372,-11.586631578947362,1623.332309061362,6.472719027321892e-06,1.0,1.0,3.1622776601683795e-05,6.158482110660267e-05,0.0001199353946209,0.000233572146909,0.0004548777947003,0.00088586679041,0.001725210549942,0.0033598182862837,0.0065431891297129,0.0127427498570313,0.0248162892283682,0.0483293023857175,0.0941204967268067,0.1832980710832437,0.3569698846826062,0.6951927961775606,1.3538761800225445,2.6366508987303607,5.13483290743756,10.0,264.70000000000005,268.90000000000003,276.90000000000003,291.6,317.3,357.70000000000005,413.6,483.80000000000007,563.3000000000001,645.9000000000001,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,265.6,270.5,279.3,294.8,320.5,359.70000000000005,413.3,478.7000000000001,550.9,624.9000000000001,697.6,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,8.089932014547477,2.550000000000023,,,,,,,,,,,,,,,,
0,11440.0,0.0,9.999999999999994e-06,3.1622776601683775e-05,9.999999999999996e-05,0.0003162277660168,0.0009999999999999,0.0031622776601683,0.0099999999999999,0.0316227766016837,0.1,0.3162277660168379,1.0,3.1622776601683795,10.0,,1.0,0.9756899632594216,0.9270713363438968,0.8015091960793967,0.5643007847847099,0.3006799131839354,0.1380538182244347,0.0706019128702705,0.0428372492473551,0.0258809100173379,0.0124260443701826,0.0043417414879331,0.0010819567851924,0.0,,0.925715933126778,0.0007616071481428,-11.586631578947362,3791.7319668072505,1.0763905916955142e-05,1.0,1.0,1e-05,2.06913808111479e-05,4.281332398719396e-05,8.858667904100833e-05,0.0001832980710832,0.0003792690190732,0.0007847599703514,0.0016237767391887,0.0033598182862837,0.0069519279617756,0.0143844988828766,0.0297635144163131,0.0615848211066026,0.1274274985703132,0.2636650898730355,0.5455594781168515,1.1288378916846884,2.3357214690901213,4.832930238571752,10.0,263.8,267.6,275.1,289.6,315.8,358.20000000000005,419.5,498.1,586.9000000000001,677.9000000000001,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,264.70000000000005,269.0,277.0,291.5,316.3,355.3,409.7000000000001,477.2000000000001,552.1,628.9000000000001,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,20.404754347945488,11.080000000000007,,,,,,,,,,,,,,,,
